datetime,y,client,close,price_am,price_pm,is_train,price,y_lag_365,price_am_lag_1,price_am_lag_7,price_am_lag_365,price_pm_lag_1,price_pm_lag_7,price_pm_lag_365,price_am_moving_avg_7,price_am_moving_avg_30,price_pm_moving_avg_7,price_pm_moving_avg_30
2014-04-22,39,0,0,0.0,0.0,1,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.2333333333333334,0.42857142857142855,1.9666666666666666
2014-04-23,32,0,0,0.0,0.0,1,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.1333333333333333,0.42857142857142855,1.8666666666666667
2014-04-24,47,0,0,0.0,0.0,1,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.9666666666666666,0.42857142857142855,1.7
2014-04-25,47,0,0,1.0,1.0,1,1.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.8333333333333333,0.5714285714285714,1.5666666666666667
2014-04-26,51,0,0,4.0,3.0,1,3.5,42.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.8,0.7142857142857143,1.5333333333333334
2014-04-27,58,0,0,2.0,2.0,1,2.0,52.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.7333333333333334,0.8571428571428571,1.4666666666666666
2014-04-28,54,0,0,1.0,1.0,1,1.0,66.0,2.0,0.0,2.0,2.0,0.0,1.0,1.1428571428571428,1.6,1.0,1.3333333333333333
2014-04-29,56,0,0,2.0,1.0,1,1.5,59.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4285714285714286,1.5,1.1428571428571428,1.2
2014-04-30,47,0,0,2.0,1.0,1,1.5,56.0,2.0,0.0,2.0,1.0,0.0,1.0,1.7142857142857142,1.4333333333333333,1.2857142857142858,1.0666666666666667
2014-05-01,47,0,0,1.0,0.0,1,0.5,47.0,2.0,0.0,0.0,1.0,0.0,0.0,1.8571428571428572,1.3333333333333333,1.2857142857142858,0.9333333333333333
2014-05-02,33,0,0,0.0,0.0,1,0.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.7142857142857142,1.2333333333333334,1.1428571428571428,0.8666666666666667
2014-05-03,34,0,0,2.0,1.0,1,1.5,46.0,0.0,4.0,1.0,0.0,3.0,1.0,1.4285714285714286,1.2666666666666666,0.8571428571428571,0.8666666666666667
2014-05-04,37,0,0,2.0,0.0,1,1.0,27.0,2.0,2.0,2.0,1.0,2.0,1.0,1.4285714285714286,1.3,0.5714285714285714,0.8333333333333334
2014-05-05,39,0,0,1.0,0.0,1,0.5,17.0,2.0,1.0,1.0,0.0,1.0,0.0,1.4285714285714286,1.1666666666666667,0.42857142857142855,0.7
2014-05-06,30,0,0,0.0,0.0,1,0.0,24.0,1.0,2.0,0.0,0.0,1.0,0.0,1.1428571428571428,1.0333333333333334,0.2857142857142857,0.6
2014-05-07,28,0,0,0.0,0.0,1,0.0,30.0,0.0,2.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.14285714285714285,0.5666666666666667
2014-05-08,24,0,0,0.0,0.0,1,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9666666666666667,0.14285714285714285,0.5666666666666667
2014-05-09,27,0,0,0.0,0.0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9666666666666667,0.14285714285714285,0.5666666666666667
2014-05-10,41,0,0,1.0,0.0,1,0.5,26.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0,0.5666666666666667
2014-05-11,28,0,0,0.0,0.0,1,0.0,44.0,1.0,2.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.9666666666666667,0.0,0.5333333333333333
2014-05-12,21,0,0,0.0,0.0,1,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8666666666666667,0.0,0.4666666666666667
2014-05-13,18,0,0,0.0,0.0,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8,0.0,0.43333333333333335
2014-05-14,24,0,0,0.0,0.0,1,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8,0.0,0.43333333333333335
2014-05-15,28,0,0,0.0,0.0,1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8,0.0,0.43333333333333335
2014-05-16,19,0,0,0.0,0.0,1,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8,0.0,0.43333333333333335
2014-05-17,43,0,0,1.0,1.0,1,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.8333333333333334,0.14285714285714285,0.4666666666666667
2014-05-18,42,0,0,1.0,0.0,1,0.5,47.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.8333333333333334,0.14285714285714285,0.4666666666666667
2014-05-19,27,0,0,0.0,0.0,1,0.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.7666666666666667,0.14285714285714285,0.4
2014-05-20,19,1,0,0.0,0.0,1,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7,0.14285714285714285,0.36666666666666664
2014-05-21,32,0,0,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7,0.14285714285714285,0.36666666666666664
2014-05-22,29,0,0,0.0,0.0,1,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7,0.14285714285714285,0.36666666666666664
2014-05-23,30,0,0,1.0,0.0,1,0.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7333333333333333,0.14285714285714285,0.36666666666666664
2014-05-24,45,0,0,2.0,1.0,1,1.5,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.8,0.14285714285714285,0.4
2014-05-25,35,0,0,1.0,1.0,1,1.0,52.0,2.0,1.0,2.0,1.0,0.0,1.0,0.5714285714285714,0.8,0.2857142857142857,0.4
2014-05-26,34,0,0,1.0,0.0,1,0.5,42.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7142857142857143,0.7,0.2857142857142857,0.3
2014-05-27,36,0,0,1.0,0.0,1,0.5,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6666666666666666,0.2857142857142857,0.23333333333333334
2014-05-28,37,0,0,1.0,0.0,1,0.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2857142857142857,0.2
2014-05-29,45,0,0,1.0,1.0,1,1.0,40.0,1.0,0.0,1.0,0.0,0.0,1.0,1.1428571428571428,0.6333333333333333,0.42857142857142855,0.2
2014-05-30,36,0,0,1.0,1.0,1,1.0,42.0,1.0,1.0,1.0,1.0,0.0,0.0,1.1428571428571428,0.6,0.5714285714285714,0.2
2014-05-31,49,0,0,2.0,2.0,1,2.0,54.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.6333333333333333,0.7142857142857143,0.26666666666666666
2014-06-01,45,0,0,1.0,1.0,1,1.0,57.0,2.0,1.0,2.0,2.0,1.0,1.0,1.1428571428571428,0.6666666666666666,0.7142857142857143,0.3
2014-06-02,35,0,0,0.0,0.0,1,0.0,42.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.7142857142857143,0.26666666666666666
2014-06-03,24,0,0,0.0,0.0,1,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.5333333333333333,0.7142857142857143,0.26666666666666666
2014-06-04,24,0,0,0.0,0.0,1,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.7142857142857143,0.26666666666666666
2014-06-05,26,0,0,0.0,0.0,1,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.5,0.5714285714285714,0.26666666666666666
2014-06-06,34,0,0,0.0,0.0,1,0.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5,0.42857142857142855,0.26666666666666666
2014-06-07,36,0,0,2.0,1.0,1,1.5,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.42857142857142855,0.5666666666666667,0.2857142857142857,0.3
2014-06-08,32,0,0,1.0,0.0,1,0.5,40.0,2.0,1.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.6,0.14285714285714285,0.3
2014-06-09,27,0,0,0.0,0.0,1,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3
2014-06-10,26,0,0,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3
2014-06-11,16,0,0,0.0,0.0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3
2014-06-12,16,0,0,0.0,0.0,1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3
2014-06-13,30,0,0,0.0,0.0,1,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3
2014-06-14,45,1,0,1.0,1.0,1,1.0,28.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6,0.14285714285714285,0.3333333333333333
2014-06-15,40,0,0,1.0,0.0,1,0.5,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.6333333333333333,0.14285714285714285,0.3333333333333333
2014-06-16,35,0,0,0.0,0.0,1,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.14285714285714285,0.3
2014-06-17,26,0,0,0.0,0.0,1,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667,0.14285714285714285,0.3
2014-06-18,22,0,0,0.0,0.0,1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667,0.14285714285714285,0.3
2014-06-19,26,0,0,0.0,0.0,1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667,0.14285714285714285,0.3
2014-06-20,35,0,0,0.0,0.0,1,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667,0.14285714285714285,0.3
2014-06-21,48,0,0,1.0,1.0,1,1.0,35.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6,0.14285714285714285,0.3333333333333333
2014-06-22,46,0,0,2.0,1.0,1,1.5,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.42857142857142855,0.6333333333333333,0.2857142857142857,0.36666666666666664
2014-06-23,42,0,0,0.0,0.0,1,0.0,56.0,2.0,0.0,1.0,1.0,0.0,1.0,0.42857142857142855,0.5666666666666667,0.2857142857142857,0.3333333333333333
2014-06-24,34,0,0,0.0,0.0,1,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333,0.2857142857142857,0.3
2014-06-25,35,0,0,0.0,0.0,1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.2857142857142857,0.3
2014-06-26,33,0,0,0.0,0.0,1,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.4666666666666667,0.2857142857142857,0.3
2014-06-27,48,0,0,1.0,1.0,1,1.0,53.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.4666666666666667,0.42857142857142855,0.3333333333333333
2014-06-28,56,0,0,2.0,2.0,1,2.0,61.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,0.5714285714285714,0.36666666666666664
2014-06-29,58,0,0,2.0,0.0,1,1.0,84.0,2.0,2.0,2.0,2.0,1.0,2.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.3333333333333333
2014-06-30,52,0,0,1.0,1.0,1,1.0,77.0,2.0,0.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.5,0.5714285714285714,0.3
2014-07-01,48,0,0,1.0,1.0,1,1.0,37.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.7142857142857143,0.3
2014-07-02,39,0,0,1.0,0.0,1,0.5,27.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1428571428571428,0.5333333333333333,0.7142857142857143,0.3
2014-07-03,26,0,0,0.0,0.0,1,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.5333333333333333,0.7142857142857143,0.3
2014-07-04,38,0,0,0.0,0.0,1,0.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5333333333333333,0.5714285714285714,0.3
2014-07-05,38,0,0,2.0,1.0,1,1.5,27.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.6,0.42857142857142855,0.3333333333333333
2014-07-06,46,0,0,1.0,1.0,1,1.0,51.0,2.0,2.0,2.0,1.0,0.0,1.0,0.8571428571428571,0.6333333333333333,0.5714285714285714,0.36666666666666664
2014-07-07,34,0,0,0.0,0.0,1,0.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5666666666666667,0.42857142857142855,0.3333333333333333
2014-07-08,34,0,0,0.0,0.0,1,0.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.5333333333333333,0.2857142857142857,0.3333333333333333
2014-07-09,27,0,0,0.0,0.0,1,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333,0.2857142857142857,0.3333333333333333
2014-07-10,30,1,0,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333,0.2857142857142857,0.3333333333333333
2014-07-11,31,0,0,0.0,0.0,1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333,0.2857142857142857,0.3333333333333333
2014-07-12,46,0,0,2.0,0.0,1,1.0,29.0,0.0,2.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.14285714285714285,0.3333333333333333
2014-07-13,47,0,0,1.0,1.0,1,1.0,50.0,2.0,1.0,2.0,0.0,1.0,1.0,0.42857142857142855,0.6333333333333333,0.14285714285714285,0.36666666666666664
2014-07-14,34,0,0,0.0,0.0,1,0.0,45.0,1.0,0.0,2.0,1.0,0.0,2.0,0.42857142857142855,0.6,0.14285714285714285,0.3333333333333333
2014-07-15,33,0,0,0.0,0.0,1,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3333333333333333
2014-07-16,34,0,0,0.0,0.0,1,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3333333333333333
2014-07-17,32,0,0,0.0,0.0,1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667,0.14285714285714285,0.3333333333333333
2014-07-18,31,0,0,1.0,0.0,1,0.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6,0.14285714285714285,0.3333333333333333
2014-07-19,41,1,0,2.0,1.0,1,1.5,42.0,1.0,2.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.6666666666666666,0.2857142857142857,0.36666666666666664
2014-07-20,46,0,0,2.0,1.0,1,1.5,47.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7333333333333333,0.2857142857142857,0.4
2014-07-21,49,0,0,0.0,0.0,1,0.0,40.0,2.0,0.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.7,0.2857142857142857,0.36666666666666664
2014-07-22,39,0,0,0.0,0.0,1,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6333333333333333,0.2857142857142857,0.3333333333333333
2014-07-23,40,1,0,0.0,0.0,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6333333333333333,0.2857142857142857,0.3333333333333333
2014-07-24,44,0,0,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6333333333333333,0.2857142857142857,0.3333333333333333
2014-07-25,34,0,0,1.0,1.0,1,1.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.6666666666666666,0.42857142857142855,0.36666666666666664
2014-07-26,44,0,0,3.0,2.0,1,2.5,51.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.7666666666666667,0.5714285714285714,0.43333333333333335
2014-07-27,45,0,0,2.0,2.0,1,2.0,53.0,3.0,2.0,2.0,2.0,1.0,2.0,0.8571428571428571,0.8,0.7142857142857143,0.4666666666666667
2014-07-28,45,0,0,1.0,1.0,1,1.0,57.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.7666666666666667,0.8571428571428571,0.43333333333333335
2014-07-29,48,0,0,1.0,1.0,1,1.0,53.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1428571428571428,0.7333333333333333,1.0,0.4666666666666667
2014-07-30,43,0,0,1.0,1.0,1,1.0,57.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2857142857142858,0.7333333333333333,1.1428571428571428,0.4666666666666667
2014-07-31,42,0,0,2.0,1.0,1,1.5,52.0,1.0,0.0,2.0,1.0,0.0,1.0,1.5714285714285714,0.7666666666666667,1.2857142857142858,0.4666666666666667
2014-08-01,42,0,0,1.0,1.0,1,1.0,48.0,2.0,1.0,1.0,1.0,1.0,0.0,1.5714285714285714,0.7666666666666667,1.2857142857142858,0.5
2014-08-02,39,0,0,2.0,1.0,1,1.5,45.0,1.0,3.0,0.0,1.0,2.0,0.0,1.4285714285714286,0.8333333333333334,1.1428571428571428,0.5333333333333333
2014-08-03,43,0,0,1.0,1.0,1,1.0,43.0,2.0,2.0,2.0,1.0,2.0,1.0,1.2857142857142858,0.8666666666666667,1.0,0.5666666666666667
2014-08-04,37,0,0,0.0,0.0,1,0.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1428571428571428,0.8,0.8571428571428571,0.5333333333333333
2014-08-05,35,0,0,0.0,0.0,1,0.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7666666666666667,0.7142857142857143,0.5
2014-08-06,26,0,0,0.0,0.0,1,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.7666666666666667,0.5714285714285714,0.5
2014-08-07,31,0,0,0.0,0.0,1,0.0,30.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.7666666666666667,0.42857142857142855,0.5
2014-08-08,29,0,0,0.0,0.0,1,0.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.7666666666666667,0.2857142857142857,0.5
2014-08-09,44,0,0,1.0,1.0,1,1.0,30.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.5333333333333333
2014-08-10,40,0,0,1.0,0.0,1,0.5,43.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.8333333333333334,0.14285714285714285,0.5333333333333333
2014-08-11,37,0,0,0.0,0.0,1,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.7666666666666667,0.14285714285714285,0.5333333333333333
2014-08-12,0,0,1,,,1,,0.0,0.0,0.0,,0.0,0.0,,,,,
2014-08-13,42,0,0,0.0,0.0,1,0.0,39.0,,0.0,0.0,,0.0,0.0,,,,
2014-08-14,36,0,0,0.0,0.0,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-08-15,33,0,0,0.0,0.0,1,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-08-16,37,0,0,0.0,0.0,1,0.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,
2014-08-17,36,0,0,0.0,0.0,1,0.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,
2014-08-18,31,0,0,0.0,0.0,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-08-19,33,0,0,0.0,0.0,1,0.0,30.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
2014-08-20,29,0,0,0.0,0.0,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2014-08-21,27,0,0,0.0,0.0,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2014-08-22,28,0,0,0.0,0.0,1,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2014-08-23,43,0,0,1.0,1.0,1,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.14285714285714285,
2014-08-24,48,0,0,1.0,1.0,1,1.0,61.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,,0.2857142857142857,
2014-08-25,38,0,0,0.0,0.0,1,0.0,52.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,,0.2857142857142857,
2014-08-26,48,0,0,0.0,0.0,1,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,0.2857142857142857,
2014-08-27,41,0,0,0.0,0.0,1,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,0.2857142857142857,
2014-08-28,47,0,0,1.0,1.0,1,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,,0.42857142857142855,
2014-08-29,53,0,0,1.0,1.0,1,1.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5714285714285714,,0.5714285714285714,
2014-08-30,49,0,0,2.0,1.0,1,1.5,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,,0.5714285714285714,
2014-08-31,57,0,0,1.0,1.0,1,1.0,66.0,2.0,1.0,2.0,1.0,1.0,2.0,0.7142857142857143,,0.5714285714285714,
2014-09-01,45,0,0,1.0,1.0,1,1.0,54.0,1.0,0.0,2.0,1.0,0.0,0.0,0.8571428571428571,,0.7142857142857143,
2014-09-02,24,0,0,0.0,0.0,1,0.0,42.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,,0.7142857142857143,
2014-09-03,29,0,0,0.0,0.0,1,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,,0.7142857142857143,
2014-09-04,27,0,0,0.0,0.0,1,0.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857143,,0.5714285714285714,
2014-09-05,30,0,0,1.0,0.0,1,0.5,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857143,,0.42857142857142855,
2014-09-06,37,0,0,1.0,1.0,1,1.0,23.0,1.0,2.0,0.0,0.0,1.0,0.0,0.5714285714285714,,0.42857142857142855,
2014-09-07,36,0,0,1.0,1.0,1,1.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,,0.42857142857142855,
2014-09-08,24,0,0,0.0,0.0,1,0.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,,0.2857142857142857,
2014-09-09,26,0,0,0.0,0.0,1,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,,0.2857142857142857,
2014-09-10,36,0,0,0.0,0.0,1,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,,0.2857142857142857,
2014-09-11,38,0,0,0.0,0.0,1,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.36666666666666664,0.2857142857142857,0.3
2014-09-12,34,0,0,0.0,0.0,1,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.36666666666666664,0.2857142857142857,0.3
2014-09-13,39,0,0,2.0,1.0,1,1.5,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.43333333333333335,0.2857142857142857,0.3333333333333333
2014-09-14,42,0,0,2.0,2.0,1,2.0,45.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5714285714285714,0.5,0.42857142857142855,0.4
2014-09-15,35,0,0,1.0,0.0,1,0.5,47.0,2.0,0.0,2.0,2.0,0.0,1.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.4
2014-09-16,38,0,0,0.0,0.0,1,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.4
2014-09-17,29,0,0,0.0,0.0,1,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.4
2014-09-18,34,0,0,0.0,0.0,1,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.4
2014-09-19,33,1,0,0.0,0.0,1,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.4
2014-09-20,50,0,0,2.0,1.0,1,1.5,50.0,0.0,2.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.6,0.42857142857142855,0.43333333333333335
2014-09-21,51,0,0,2.0,2.0,1,2.0,60.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7142857142857143,0.6666666666666666,0.42857142857142855,0.5
2014-09-22,47,0,0,1.0,1.0,1,1.0,60.0,2.0,1.0,2.0,2.0,0.0,2.0,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.5
2014-09-23,49,0,0,1.0,0.0,1,0.5,46.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.4666666666666667
2014-09-24,51,0,0,0.0,0.0,1,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.4666666666666667
2014-09-25,48,0,0,0.0,0.0,1,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.4666666666666667
2014-09-26,44,0,0,1.0,1.0,1,1.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.7142857142857143,0.5
2014-09-27,54,0,0,3.0,2.0,1,2.5,61.0,1.0,2.0,1.0,1.0,1.0,0.0,1.1428571428571428,0.7666666666666667,0.8571428571428571,0.5333333333333333
2014-09-28,57,0,0,2.0,2.0,1,2.0,58.0,3.0,2.0,2.0,2.0,2.0,1.0,1.1428571428571428,0.8,0.8571428571428571,0.5666666666666667
2014-09-29,48,0,0,1.0,1.0,1,1.0,65.0,2.0,1.0,1.0,2.0,1.0,1.0,1.1428571428571428,0.7666666666666667,0.8571428571428571,0.5666666666666667
2014-09-30,56,1,0,1.0,1.0,1,1.0,62.0,1.0,1.0,1.0,1.0,0.0,0.0,1.1428571428571428,0.7666666666666667,1.0,0.5666666666666667
2014-10-01,41,0,0,1.0,0.0,1,0.5,50.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2857142857142858,0.7666666666666667,1.0,0.5333333333333333
2014-10-02,36,0,0,1.0,0.0,1,0.5,52.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4285714285714286,0.8,1.0,0.5333333333333333
2014-10-03,40,0,0,0.0,0.0,1,0.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2857142857142858,0.8,0.8571428571428571,0.5333333333333333
